provider_id,claim_count,total_claim_amount,average_claim_amount,total_payment_amount,average_payment_amount,missing_payment_claims,payment_date_issues,missing_payment_rate,payment_date_issue_rate,risk_score,risk_category,name,specialty,state
2524,42,1100667.0,26206.35714285714,703073.2161330506,23435.773871101686,12,17,0.2857142857142857,0.40476190476190477,34.52380952380952,Medium,Armstrong-Davidson,Dermatologist,Idaho
2525,36,809415.0,22483.75,545208.5293809631,20969.558822344734,10,15,0.2777777777777778,0.4166666666666667,34.72222222222223,Medium,Vega-Johnson,Orthopedic,New Jersey
2526,48,1344186.6974966342,28003.88953117988,918985.7380239879,21880.61281009495,6,20,0.125,0.4166666666666667,27.083333333333336,Medium,Williamson Ltd,General Practitioner,Vermont
2527,44,1158179.2550721196,26322.25579709363,762271.3490806381,21779.181402303948,9,21,0.20454545454545456,0.4772727272727273,34.09090909090909,Medium,Carroll Inc,General Practitioner,Idaho
2528,37,884065.0,23893.64864864865,569774.433008133,20349.086893147607,9,15,0.24324324324324326,0.40540540540540543,32.432432432432435,Medium,Phillips Group,Oncologist,Montana
2529,35,956887.0,27339.628571428573,736270.9163685846,23750.674721567244,4,17,0.11428571428571428,0.4857142857142857,30.0,Medium,Cole-Anderson,General Practitioner,North Dakota
2530,58,1553995.0,26793.01724137931,1034994.9050027805,23522.61147733592,14,25,0.2413793103448276,0.43103448275862066,33.62068965517241,Medium,Evans-Arias,Cardiologist,New Hampshire
2531,37,1010184.0,27302.27027027027,761512.1900631756,25383.73966877252,7,16,0.1891891891891892,0.43243243243243246,31.08108108108108,Medium,"Golden, West and Shaw",General Practitioner,Idaho
2532,42,1018692.0,24254.571428571428,729279.5064632864,23525.14536978343,11,18,0.2619047619047619,0.42857142857142855,34.523809523809526,Medium,"Parks, Wagner and Hudson",Cardiologist,Montana
2533,44,1163961.0,26453.659090909092,833607.0201546478,25260.818792565085,11,19,0.25,0.4318181818181818,34.09090909090909,Medium,Harris-Becker,General Practitioner,New Jersey
2534,34,968987.4185220244,28499.62995653013,598224.6453810701,23008.640206964235,8,9,0.23529411764705882,0.2647058823529412,25.0,Medium,Farmer-Lee,Dermatologist,Delaware
2535,37,960323.0,25954.675675675677,614719.7082091738,23643.065700352836,11,11,0.2972972972972973,0.2972972972972973,29.72972972972973,Medium,Rubio and Sons,Dermatologist,Wyoming
2536,33,794391.0,24072.454545454544,529966.2099175962,24089.373178072554,11,9,0.3333333333333333,0.2727272727272727,30.303030303030297,Medium,"Johnson, Arellano and Norman",Oncologist,South Dakota
2537,42,1023808.0,24376.380952380954,810649.5065831209,23161.414473803456,7,15,0.16666666666666666,0.35714285714285715,26.19047619047619,Medium,Thompson-Lambert,Orthopedic,Texas
2538,39,1083251.0,27775.666666666668,649560.5232587954,24057.797157733163,12,14,0.3076923076923077,0.358974358974359,33.333333333333336,Medium,Gibson LLC,Oncologist,New Jersey
2539,39,922208.1070905166,23646.361720269655,544782.9161777776,20953.189083760677,13,14,0.3333333333333333,0.358974358974359,34.61538461538461,Medium,Morgan Group,General Practitioner,Connecticut
2540,49,1198877.0,24466.877551020407,845304.6882042629,22244.860215901655,11,15,0.22448979591836735,0.30612244897959184,26.53061224489796,Medium,"Hardy, White and Smith",General Practitioner,South Dakota
2541,44,1047488.0,23806.545454545456,654544.300266341,21114.33226665616,13,14,0.29545454545454547,0.3181818181818182,30.68181818181818,Medium,Evans PLC,General Practitioner,California
2542,39,949055.0,24334.74358974359,648681.4474104963,21622.71491368321,9,15,0.23076923076923078,0.38461538461538464,30.769230769230774,Medium,Jones-Johnston,General Practitioner,New York
2543,31,795859.0,25672.870967741936,605169.1867002439,22413.67358149051,4,14,0.12903225806451613,0.45161290322580644,29.032258064516128,Medium,Adkins Inc,Cardiologist,Michigan
2544,37,997591.8113103227,26961.940846224938,700683.9845972576,24161.51671025026,8,10,0.21621621621621623,0.2702702702702703,24.324324324324323,Medium,Huang-Sanchez,Orthopedic,Hawaii
2545,34,707518.0,20809.352941176472,370060.878281323,16820.94901278741,12,11,0.35294117647058826,0.3235294117647059,33.82352941176471,Medium,Williams-Howe,Dermatologist,Montana
2546,53,1353743.0,25542.32075471698,860251.706860893,23250.04613137549,16,19,0.3018867924528302,0.3584905660377358,33.0188679245283,Medium,Gutierrez and Sons,Orthopedic,Nebraska
2547,23,598235.3532886184,26010.23275167906,391506.01078064315,23029.765340037833,6,4,0.2608695652173913,0.17391304347826086,21.73913043478261,Medium,"Johnson, Jimenez and Harrell",Cardiologist,New Jersey
2548,26,639364.0,24590.923076923078,460171.5736069133,20916.88970940515,4,13,0.15384615384615385,0.5,32.69230769230769,Medium,Benson-Mcclure,General Practitioner,New York
2549,32,764441.0293177384,23888.782166179324,512833.02088305703,21368.042536794044,8,13,0.25,0.40625,32.8125,Medium,Dalton-Lawson,Cardiologist,Georgia
2550,39,995709.0,25531.0,766032.3432660818,23938.510727065055,7,10,0.1794871794871795,0.2564102564102564,21.794871794871796,Medium,"Stewart, Tanner and Walker",Dermatologist,Louisiana
2551,52,1252936.0,24094.923076923078,942247.3940820983,22981.64375809996,11,16,0.21153846153846154,0.3076923076923077,25.96153846153846,Medium,"Alexander, Brady and Burch",Orthopedic,Wisconsin
2552,38,997284.0,26244.315789473683,657375.8592716609,25283.686895063882,12,14,0.3157894736842105,0.3684210526315789,34.21052631578947,Medium,Medina and Sons,General Practitioner,Utah
2553,41,1023641.0,24966.853658536584,659332.3179213015,23547.582782903624,13,13,0.3170731707317073,0.3170731707317073,31.70731707317073,Medium,Hunt-Sullivan,Oncologist,Montana
2554,32,783340.1008123374,24479.378150385543,508623.18178304646,21192.632574293602,8,15,0.25,0.46875,35.9375,Medium,"Campbell, Livingston and Woods",Dermatologist,Illinois
2555,38,956259.0,25164.71052631579,546080.2256861134,20225.193543930123,11,15,0.2894736842105263,0.39473684210526316,34.21052631578947,Medium,"Lopez, Davis and Schultz",General Practitioner,Delaware
2556,43,1081132.0,25142.60465116279,698937.1912782638,23297.906375942126,13,13,0.3023255813953488,0.3023255813953488,30.23255813953488,Medium,Torres and Sons,Oncologist,Ohio
2557,37,772993.0,20891.702702702703,561143.8701370246,18101.41516571047,6,18,0.16216216216216217,0.4864864864864865,32.432432432432435,Medium,Wallace and Sons,Dermatologist,Kansas
2558,27,867532.2964622667,32130.825794898767,437550.0280597083,24308.334892206018,9,10,0.3333333333333333,0.37037037037037035,35.18518518518518,Medium,King-Lopez,General Practitioner,Louisiana
2559,27,646981.0,23962.25925925926,524839.9791332276,20993.599165329106,2,13,0.07407407407407407,0.48148148148148145,27.777777777777775,Medium,Kline-Pena,Oncologist,Mississippi
2560,39,1118432.0,28677.74358974359,903315.9330430011,27373.210092212154,6,15,0.15384615384615385,0.38461538461538464,26.923076923076927,Medium,Fuller Ltd,General Practitioner,Mississippi
2561,42,1179615.957987142,28086.094237789097,725131.1317223591,22660.347866323722,10,17,0.23809523809523808,0.40476190476190477,32.14285714285714,Medium,"French, Wolf and Hernandez",Orthopedic,Delaware
2562,34,911202.0408187835,26800.060024081868,680285.8179507847,25195.77103521425,7,18,0.20588235294117646,0.5294117647058824,36.76470588235294,Medium,"Blevins, Snyder and Olson",Orthopedic,Arizona
2563,33,777087.0,23548.090909090908,428150.3414145728,20388.111495932037,12,9,0.36363636363636365,0.2727272727272727,31.81818181818182,Medium,Diaz-Reed,Oncologist,Virginia
2564,37,886735.7544476185,23965.831201286986,538800.2022016142,22450.008425067255,13,12,0.35135135135135137,0.32432432432432434,33.78378378378379,Medium,"Salazar, Clark and Miller",Orthopedic,Tennessee
2565,43,1189083.0,27653.093023255813,865886.895112538,24739.625574643942,8,21,0.18604651162790697,0.4883720930232558,33.72093023255814,Medium,Taylor-Wagner,Orthopedic,Delaware
2566,34,812252.0,23889.764705882353,625913.2410711453,21583.215209349837,5,17,0.14705882352941177,0.5,32.35294117647059,Medium,Rogers-Chapman,Dermatologist,Kentucky
2567,33,778673.0,23596.151515151516,579043.3763722625,20680.12058472366,5,13,0.15151515151515152,0.3939393939393939,27.272727272727273,Medium,"Jimenez, Peters and Williams",Cardiologist,Wyoming
2568,34,973732.0,28639.176470588234,586032.3755310512,23441.295021242047,9,9,0.2647058823529412,0.2647058823529412,26.47058823529412,Medium,Martin-Moore,Orthopedic,Michigan
2569,35,727522.0,20786.342857142856,487339.0642963984,18049.594973940682,8,11,0.22857142857142856,0.3142857142857143,27.142857142857142,Medium,Wilson-Lopez,Oncologist,Georgia
2570,32,920950.0,28779.6875,606879.2714659743,27585.42143027156,10,11,0.3125,0.34375,32.8125,Medium,"Nguyen, Bryant and Kirk",Dermatologist,South Dakota
2571,48,1116843.0,23267.5625,760791.1204326401,22376.209424489414,14,19,0.2916666666666667,0.3958333333333333,34.375,Medium,Weaver and Sons,Oncologist,North Dakota
2572,45,1329366.0,29541.466666666667,984683.3124621591,26613.062498977273,8,20,0.17777777777777778,0.4444444444444444,31.11111111111111,Medium,Morales-Ross,Orthopedic,Alaska
2573,29,733056.0,25277.793103448275,472811.36562259914,20557.015896634744,6,7,0.20689655172413793,0.2413793103448276,22.413793103448278,Medium,Briggs-Butler,General Practitioner,South Carolina
2574,44,1174691.0,26697.522727272728,972265.177248199,27007.366034672195,8,23,0.18181818181818182,0.5227272727272727,35.22727272727273,Medium,"Anderson, Ellis and Williams",General Practitioner,Nebraska
2575,33,909976.7945423829,27575.05438007221,477415.7778985702,22734.084661836674,12,16,0.36363636363636365,0.48484848484848486,42.42424242424242,Medium,Smith-Macias,Orthopedic,Wisconsin
2576,39,906329.0,23239.20512820513,485715.05832555663,20238.127430231525,15,10,0.38461538461538464,0.2564102564102564,32.05128205128205,Medium,"Parrish, Reed and Brown",General Practitioner,West Virginia
2577,38,1050441.0,27643.184210526317,712627.4352197979,24573.359835165444,9,16,0.23684210526315788,0.42105263157894735,32.89473684210526,Medium,"Harris, Coleman and Rivera",Cardiologist,Massachusetts
2578,34,862855.0,25378.08823529412,580656.8945973185,22332.957484512248,8,11,0.23529411764705882,0.3235294117647059,27.941176470588232,Medium,"Morse, Ayers and Kennedy",Oncologist,Tennessee
2579,36,830897.0,23080.472222222223,604228.301893188,22378.825996044,9,12,0.25,0.3333333333333333,29.166666666666664,Medium,Turner-Henderson,Cardiologist,Oklahoma
2580,43,1051731.9663622077,24458.882938655992,699577.978082227,21199.332669158397,10,17,0.23255813953488372,0.3953488372093023,31.3953488372093,Medium,Webb LLC,Dermatologist,Arkansas
2581,38,1064572.3336853252,28015.061412771716,675300.1224566967,22510.00408188989,8,18,0.21052631578947367,0.47368421052631576,34.21052631578947,Medium,Warren-Torres,Orthopedic,Wisconsin
2582,44,1144819.0,26018.613636363636,902136.7781286971,25059.35494801936,8,15,0.18181818181818182,0.3409090909090909,26.136363636363633,Medium,Randall PLC,Oncologist,Oklahoma
2583,43,1002318.0,23309.720930232557,597508.2401302882,19274.459359041553,12,14,0.27906976744186046,0.32558139534883723,30.232558139534884,Medium,Goodman LLC,Orthopedic,North Carolina
2584,38,797194.0,20978.78947368421,491858.2132780594,18917.62358761767,12,11,0.3157894736842105,0.2894736842105263,30.263157894736842,Medium,"Fleming, Smith and Tate",Orthopedic,South Carolina
2585,38,940092.3866661458,24739.273333319627,517572.8325873391,21565.534691139128,14,14,0.3684210526315789,0.3684210526315789,36.84210526315789,Medium,"Logan, Davis and Green",Cardiologist,Hawaii
2586,50,1310801.280328683,26216.02560657366,911797.8028343155,22794.945070857888,10,19,0.2,0.38,29.0,Medium,Moore-Love,General Practitioner,Wisconsin
2587,38,989505.0,26039.605263157893,683839.0386157823,22794.634620526074,8,17,0.21052631578947367,0.4473684210526316,32.89473684210526,Medium,Fischer-Martin,General Practitioner,New Mexico
2588,35,895756.7128396619,25593.048938276053,576817.4601670834,25079.0200072645,12,13,0.34285714285714286,0.37142857142857144,35.714285714285715,Medium,Forbes-Anderson,Oncologist,Nevada
2589,41,858790.0,20946.09756097561,514130.40153045167,17728.634535532816,12,18,0.2926829268292683,0.43902439024390244,36.58536585365854,Medium,Hernandez-Greene,Oncologist,Tennessee
2590,47,1027825.0,21868.617021276597,756713.4484330049,19913.51180086855,9,23,0.19148936170212766,0.48936170212765956,34.04255319148936,Medium,"Woods, Davis and Sandoval",Oncologist,Alaska
2591,40,926223.0,23155.575,651240.3027108732,19734.554627602218,7,17,0.175,0.425,30.0,Medium,Bell PLC,Dermatologist,Alaska
2592,44,1070386.0,24326.954545454544,688452.4126736996,20862.19432344544,11,14,0.25,0.3181818181818182,28.409090909090907,Medium,Thompson Inc,General Practitioner,Maine
2593,49,1278050.0,26082.65306122449,912095.193968146,26059.86268480417,14,18,0.2857142857142857,0.3673469387755102,32.6530612244898,Medium,Cook PLC,Dermatologist,New York
2594,44,1191848.7908437974,27087.472519177212,797973.6955477477,22799.24844422136,9,14,0.20454545454545456,0.3181818181818182,26.136363636363637,Medium,Hamilton-Park,Oncologist,New Mexico
2595,46,1072951.0,23325.021739130436,743111.226067994,20641.978501888723,10,20,0.21739130434782608,0.43478260869565216,32.608695652173914,Medium,Johnson-Watson,Cardiologist,Texas
2596,47,1202510.1656404212,25585.32267320045,688531.0606843504,22951.035356145014,17,13,0.3617021276595745,0.2765957446808511,31.914893617021278,Medium,Holland-Lee,Oncologist,Wisconsin
2597,42,1063020.2224302294,25310.005295957842,621663.1136212065,21436.65909038643,13,18,0.30952380952380953,0.42857142857142855,36.904761904761905,Medium,Cherry LLC,Cardiologist,Utah
2598,39,1001285.0,25673.97435897436,716711.2717070284,24714.18178300098,10,15,0.2564102564102564,0.38461538461538464,32.05128205128205,Medium,Wilson-Ryan,General Practitioner,Montana
2599,37,836000.0,22594.594594594593,603867.7807078349,22365.47335954944,10,11,0.2702702702702703,0.2972972972972973,28.37837837837838,Medium,Waller-Evans,Orthopedic,New Mexico
2600,41,949013.0,23146.658536585364,693439.3022682255,21013.312189946228,8,17,0.1951219512195122,0.4146341463414634,30.487804878048777,Medium,"Moore, Pitts and Adams",Orthopedic,Arkansas
2601,37,1198417.3055644936,32389.656907148477,731228.6799188941,27082.54370069978,10,10,0.2702702702702703,0.2702702702702703,27.027027027027028,Medium,Anthony LLC,Oncologist,Maine
2602,39,966284.0,24776.51282051282,702168.5277823315,23405.61759274438,9,17,0.23076923076923078,0.4358974358974359,33.333333333333336,Medium,Mcintyre-Reyes,General Practitioner,North Carolina
2603,44,1165027.9094890757,26477.907033842628,790135.4864357498,23239.279012816172,10,12,0.22727272727272727,0.2727272727272727,25.0,Medium,Smith-Bell,Cardiologist,Louisiana
2604,30,811448.0,27048.266666666666,550765.5360391327,25034.79709268785,8,13,0.26666666666666666,0.43333333333333335,35.0,Medium,"Lee, Taylor and Jenkins",Orthopedic,Minnesota
2605,42,963833.0,22948.404761904763,672622.1465193648,20382.4892884656,9,18,0.21428571428571427,0.42857142857142855,32.14285714285714,Medium,Allen LLC,Orthopedic,New Mexico
2606,41,1037313.0,25300.317073170732,729651.7517851505,23537.153283391952,10,17,0.24390243902439024,0.4146341463414634,32.92682926829268,Medium,Norris-Ward,General Practitioner,Pennsylvania
2607,45,1236979.0809618435,27488.4240213743,733294.4904866095,25286.01691333136,16,16,0.35555555555555557,0.35555555555555557,35.55555555555556,Medium,"Ruiz, Nguyen and Wright",Cardiologist,Illinois
2608,38,979299.0,25771.026315789473,618477.3203802949,23787.58924539596,12,11,0.3157894736842105,0.2894736842105263,30.263157894736842,Medium,"Graham, Stafford and Davidson",Orthopedic,South Dakota
2609,33,978138.0,29640.545454545456,576320.1574760192,26196.37079436451,11,9,0.3333333333333333,0.2727272727272727,30.303030303030297,Medium,"Jennings, Moore and Ramirez",General Practitioner,New Hampshire
2610,38,1021238.2284569743,26874.690222551955,634930.5548785276,24420.40595686645,12,12,0.3157894736842105,0.3157894736842105,31.57894736842105,Medium,"Bautista, Thompson and Lambert",General Practitioner,Maryland
2611,48,1081359.0,22528.3125,683808.6713327002,20112.01974507942,14,14,0.2916666666666667,0.2916666666666667,29.166666666666668,Medium,"Mitchell, Myers and Larson",Dermatologist,Minnesota
2612,35,741693.0,21191.22857142857,509150.7681269691,20366.030725078763,10,14,0.2857142857142857,0.4,34.285714285714285,Medium,Vang Group,General Practitioner,Kansas
2613,40,1100852.3956221072,27521.30989055268,701021.2524153371,23367.37508051124,10,16,0.25,0.4,32.5,Medium,Sanchez LLC,Orthopedic,Ohio
2614,40,1056353.0,26408.825,606306.0146532053,22455.778320489084,13,13,0.325,0.325,32.5,Medium,Palmer Ltd,Cardiologist,Georgia
2615,39,1018267.0,26109.410256410258,675870.2101188515,23305.869314443156,10,11,0.2564102564102564,0.28205128205128205,26.92307692307692,Medium,Mcgee Inc,General Practitioner,Hawaii
2616,33,981020.0,29727.878787878788,734854.2084781623,26244.79315993437,5,15,0.15151515151515152,0.45454545454545453,30.303030303030305,Medium,"Carney, Powers and Charles",Orthopedic,Colorado
2617,39,1112180.9384388349,28517.459959970125,669626.1311071393,23915.218968112116,11,14,0.28205128205128205,0.358974358974359,32.05128205128205,Medium,"Hamilton, Blair and Becker",Dermatologist,Delaware
2618,46,1187377.0,25812.543478260868,737369.2834559664,21687.331866351953,12,15,0.2608695652173913,0.32608695652173914,29.347826086956523,Medium,Barry and Sons,Cardiologist,Texas
2619,34,894251.0,26301.5,656272.9700866727,26250.918803466906,9,11,0.2647058823529412,0.3235294117647059,29.411764705882355,Medium,Evans-Harrington,Oncologist,Colorado
